ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60632,29,07/18/2021,07/24/2021,10,13532,11,14864,2086,108474,2291,119151.1,0.0,0.1,0,205,0.0,225.2,91039,60632-2021-29,POINT (-87.711251 41.810038)
60632,3,01/17/2021,01/23/2021,216,11931,237,13105.4,1927,69146,2117,75952.1,0.1,0.2,2,175,2.2,192.2,91039,60632-2021-3,POINT (-87.711251 41.810038)
60637,30,07/19/2020,07/25/2020,20,729,42,1536.2,763,10094,1608,21271.1,0.0,0.1,0,26,0.0,54.8,47454,60637-2020-30,POINT (-87.604053 41.780991)
60633,33,08/09/2020,08/15/2020,17,262,132,2035.6,262,2660,2036,20666.6,0.1,0.1,0,5,0.0,38.8,12871,60633-2020-33,POINT (-87.556037 41.653147)
60633,34,08/16/2020,08/22/2020,17,279,132,2167.7,266,2926,2067,22733.3,0.1,0.1,0,5,0.0,38.8,12871,60633-2020-34,POINT (-87.556037 41.653147)
60637,31,07/26/2020,08/01/2020,22,751,46,1582.6,766,10860,1614,22885.3,0.0,0.1,1,27,2.1,56.9,47454,60637-2020-31,POINT (-87.604053 41.780991)
60637,32,08/02/2020,08/08/2020,26,777,55,1637.4,779,11639,1642,24526.9,0.0,0.1,0,27,0.0,56.9,47454,60637-2020-32,POINT (-87.604053 41.780991)
60601,47,11/15/2020,11/21/2020,55,525,375,3577.5,1004,11127,6842,75822.8,0.1,0.0,0,8,0.0,54.5,14675,60601-2020-47,POINT (-87.622844 41.886262)
60602,38,09/19/2021,09/25/2021,2,126,161,10128.6,173,4464,13907,358842.4,0.0,0.0,1,3,80.4,241.2,1244,60602-2021-38,POINT (-87.628309 41.883136)
60605,35,08/23/2020,08/29/2020,9,335,33,1217.3,577,7975,2097,28980,0.0,0.0,1,2,3.6,7.3,27519,60605-2020-35,POINT (-87.623449 41.867824)
60605,44,10/25/2020,10/31/2020,82,635,298,2307.5,1185,15016,4306,54565.9,0.1,0.0,0,5,0.0,18.2,27519,60605-2020-44,POINT (-87.623449 41.867824)
60607,31,08/01/2021,08/07/2021,35,2811,118,9499.5,1328,77360,4488,261430.8,0.0,0.0,0,9,0.0,30.4,29591,60607-2021-31,POINT (-87.652727 41.876104)
60637,33,08/09/2020,08/15/2020,17,794,36,1673.2,766,12405,1614,26141.1,0.0,0.1,0,27,0.0,56.9,47454,60637-2020-33,POINT (-87.604053 41.780991)
60637,34,08/16/2020,08/22/2020,26,820,55,1728,829,13234,1747,27888.1,0.0,0.1,0,27,0.0,56.9,47454,60637-2020-34,POINT (-87.604053 41.780991)
60637,35,08/23/2020,08/29/2020,25,845,53,1780.7,861,14095,1814,29702.4,0.0,0.1,0,27,0.0,56.9,47454,60637-2020-35,POINT (-87.604053 41.780991)
60637,36,08/30/2020,09/05/2020,17,862,36,1816.5,744,14839,1568,31270.3,0.0,0.1,1,28,2.1,59.0,47454,60637-2020-36,POINT (-87.604053 41.780991)
60637,37,09/06/2020,09/12/2020,12,874,25,1841.8,750,15589,1580,32850.8,0.0,0.1,0,28,0.0,59.0,47454,60637-2020-37,POINT (-87.604053 41.780991)
60637,38,09/13/2020,09/19/2020,22,896,46,1888.1,917,16506,1932,34783.2,0.0,0.1,0,28,0.0,59.0,47454,60637-2020-38,POINT (-87.604053 41.780991)
60606,23,05/31/2020,06/06/2020,5,27,161,870.7,104,720,3354,23218.3,0.1,0.2,0,0,0.0,0.0,3101,60606-2020-23,POINT (-87.63676 41.882634)
60637,39,09/20/2020,09/26/2020,30,926,63,1951.4,3040,19546,6406,41189.4,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-39,POINT (-87.604053 41.780991)
60637,11,03/14/2021,03/20/2021,26,2907,55,6125.9,3843,112252,8098,236549.1,0.0,0.0,1,56,2.1,118.0,47454,60637-2021-11,POINT (-87.604053 41.780991)
60637,12,03/21/2021,03/27/2021,38,2945,80,6206,2920,115172,6153,242702.4,0.0,0.0,0,56,0.0,118.0,47454,60637-2021-12,POINT (-87.604053 41.780991)
60637,13,03/28/2021,04/03/2021,84,3029,177,6383,4487,119659,9456,252157.9,0.0,0.0,0,56,0.0,118.0,47454,60637-2021-13,POINT (-87.604053 41.780991)
60637,25,06/20/2021,06/26/2021,13,3712,27,7822.3,916,155488,1930,327660.5,0.0,0.0,0,62,0.0,130.7,47454,60637-2021-25,POINT (-87.604053 41.780991)
60637,26,06/27/2021,07/03/2021,4,3716,8,7830.7,831,156319,1751,329411.6,0.0,0.0,0,62,0.0,130.7,47454,60637-2021-26,POINT (-87.604053 41.780991)
60637,32,08/08/2021,08/14/2021,63,3945,133,8313.3,1204,162696,2537,342849.9,0.1,0.0,1,63,2.1,132.8,47454,60637-2021-32,POINT (-87.604053 41.780991)
60637,33,08/15/2021,08/21/2021,78,4023,164,8477.7,1418,164114,2988,345838.1,0.1,0.0,1,64,2.1,134.9,47454,60637-2021-33,POINT (-87.604053 41.780991)
60636,25,06/14/2020,06/20/2020,26,770,81,2391.1,371,3912,1152,12147.9,0.1,0.2,1,49,3.1,152.2,32203,60636-2020-25,POINT (-87.668597 41.77599)
60637,34,08/22/2021,08/28/2021,80,4103,169,8646.3,1500,165614,3161,348999,0.1,0.0,0,64,0.0,134.9,47454,60637-2021-34,POINT (-87.604053 41.780991)
60637,35,08/29/2021,09/04/2021,58,4161,122,8768.5,1402,167016,2954,351953.5,0.0,0.0,2,66,4.2,139.1,47454,60637-2021-35,POINT (-87.604053 41.780991)
60637,36,09/05/2021,09/11/2021,51,4212,108,8876,1417,168433,2986,354939.5,0.0,0.0,1,67,2.1,141.2,47454,60637-2021-36,POINT (-87.604053 41.780991)
60637,37,09/12/2021,09/18/2021,64,4276,135,9010.8,2018,170451,4252,359192.1,0.0,0.0,0,67,0.0,141.2,47454,60637-2021-37,POINT (-87.604053 41.780991)
60637,38,09/19/2021,09/25/2021,33,4309,70,9080.4,2739,173190,5772,364964,0.0,0.0,3,70,6.3,147.5,47454,60637-2021-38,POINT (-87.604053 41.780991)
60637,46,11/14/2021,11/20/2021,66,4734,139,9976,3819,199138,8048,419644.3,0.0,0.0,0,72,0.0,151.7,47454,60637-2021-46,POINT (-87.604053 41.780991)
60602,46,11/08/2020,11/14/2020,4,47,322,3778.1,64,1111,5145,89308.7,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-46,POINT (-87.628309 41.883136)
60612,2,01/10/2021,01/16/2021,96,2766,280,8061.6,2378,44513,6931,129733.9,0.0,0.1,1,55,2.9,160.3,34311,60612-2021-2,POINT (-87.687011 41.88004)
60608,23,05/31/2020,06/06/2020,75,1736,95,2191.8,641,6820,809,8610.6,0.1,0.2,3,51,3.8,64.4,79205,60608-2020-23,POINT (-87.670366 41.849879)
60610,41,10/04/2020,10/10/2020,53,776,136,1988.8,1341,18437,3437,47251.3,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-41,POINT (-87.63581 41.90455)
60612,39,09/26/2021,10/02/2021,22,4088,64,11914.5,2173,105786,6333,308315.1,0.0,0.0,0,75,0.0,218.6,34311,60612-2021-39,POINT (-87.687011 41.88004)
60666,26,06/21/2020,06/27/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-26,POINT (-87.896371 41.979511)
60614,21,05/17/2020,05/23/2020,16,481,22,674.5,649,3442,910,4826.9,0.1,0.1,4,58,5.6,81.3,71308,60614-2020-21,POINT (-87.652064 41.922605)
60633,11,03/14/2021,03/20/2021,5,1257,39,9766.1,231,12216,1795,94911,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-11,POINT (-87.556037 41.653147)
60633,12,03/21/2021,03/27/2021,4,1261,31,9797.2,212,12428,1647,96558.2,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-12,POINT (-87.556037 41.653147)
60633,13,03/28/2021,04/03/2021,6,1267,47,9843.8,203,12631,1577,98135.3,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-13,POINT (-87.556037 41.653147)
60633,14,04/04/2021,04/10/2021,26,1293,202,10045.8,321,12952,2494,100629.3,0.1,0.1,0,15,0.0,116.5,12871,60633-2021-14,POINT (-87.556037 41.653147)
60633,15,04/11/2021,04/17/2021,18,1311,140,10185.7,300,13252,2331,102960.1,0.1,0.1,0,15,0.0,116.5,12871,60633-2021-15,POINT (-87.556037 41.653147)
60618,13,03/22/2020,03/28/2020,37,59,39,62.5,182,298,193,315.7,0.2,0.1,0,0,0.0,0.0,94395,60618-2020-13,POINT (-87.703343 41.946699)
60633,16,04/18/2021,04/24/2021,7,1318,54,10240.1,260,13512,2020,104980.2,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-16,POINT (-87.556037 41.653147)
60607,26,06/21/2020,06/27/2020,15,477,51,1612,413,3024,1396,10219.3,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-26,POINT (-87.652727 41.876104)
60654,5,01/31/2021,02/06/2021,23,1707,120,8920.8,703,25593,3674,133749.7,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-5,POINT (-87.636354 41.892485)
60632,35,08/29/2021,09/04/2021,74,13934,81,15305.5,3538,124306,3886,136541.5,0.0,0.1,1,206,1.1,226.3,91039,60632-2021-35,POINT (-87.711251 41.810038)
60637,47,11/21/2021,11/27/2021,49,4783,103,10079.2,2576,201714,5428,425072.7,0.0,0.0,0,72,0.0,151.7,47454,60637-2021-47,POINT (-87.604053 41.780991)
60637,48,11/28/2021,12/04/2021,119,4902,251,10330,3998,205712,8425,433497.7,0.0,0.0,1,73,2.1,153.8,47454,60637-2021-48,POINT (-87.604053 41.780991)
60637,5,01/31/2021,02/06/2021,42,2760,88,5816.2,3857,88329,8128,186136,0.0,0.0,0,52,0.0,109.6,47454,60637-2021-5,POINT (-87.604053 41.780991)
60617,25,06/14/2020,06/20/2020,32,1186,39,1437,890,9283,1078,11247.5,0.1,0.1,1,63,1.2,76.3,82534,60617-2020-25,POINT (-87.556897 41.721257)
60637,50,12/12/2021,12/18/2021,428,5480,902,11548,4824,215211,10166,453515,0.1,0.0,0,74,0.0,155.9,47454,60637-2021-50,POINT (-87.604053 41.780991)
60637,51,12/19/2021,12/25/2021,661,6141,1393,12941,4787,219998,10088,463602.6,0.2,0.0,0,74,0.0,155.9,47454,60637-2021-51,POINT (-87.604053 41.780991)
60637,52,12/26/2021,01/01/2022,763,6904,1608,14548.8,4619,224617,9734,473336.3,0.2,0.0,2,76,4.2,160.2,47454,60637-2021-52,POINT (-87.604053 41.780991)
60637,6,02/07/2021,02/13/2021,31,2791,65,5881.5,3914,92243,8248,194384,0.0,0.0,1,53,2.1,111.7,47454,60637-2021-6,POINT (-87.604053 41.780991)
60655,11,03/08/2020,03/14/2020,,,,,5,5,17,17.4,0.0,0.0,0,0,0.0,0.0,28804,60655-2020-11,POINT (-87.701434 41.696456)
60606,45,11/01/2020,11/07/2020,19,127,613,4095.5,188,3618,6063,116672,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-45,POINT (-87.63676 41.882634)
60613,15,04/11/2021,04/17/2021,69,3788,138,7558.9,2231,83776,4452,167174.2,0.0,0.0,0,46,0.0,91.8,50113,60613-2021-15,POINT (-87.661343 41.953742)
60619,41,10/04/2020,10/10/2020,44,1507,72,2460.1,1094,24250,1786,39586.7,0.0,0.1,2,72,3.3,117.5,61258,60619-2020-41,POINT (-87.60569 41.744737)
60621,23,05/31/2020,06/06/2020,19,538,65,1852.5,302,3072,1040,10577.8,0.1,0.2,4,48,13.8,165.3,29042,60621-2020-23,POINT (-87.638812 41.776931)
60624,53,12/27/2020,01/02/2021,72,2520,199,6969.4,742,24601,2052,68037.5,0.1,0.1,1,57,2.8,157.6,36158,60624-2020-53,POINT (-87.722735 41.879417)
60632,36,09/05/2021,09/11/2021,69,14003,76,15381.3,3595,127901,3949,140490.3,0.0,0.1,1,207,1.1,227.4,91039,60632-2021-36,POINT (-87.711251 41.810038)
60632,37,09/12/2021,09/18/2021,70,14073,77,15458.2,4222,132123,4638,145127.9,0.0,0.1,0,207,0.0,227.4,91039,60632-2021-37,POINT (-87.711251 41.810038)
60637,7,02/14/2021,02/20/2021,16,2807,34,5915.2,3856,96099,8126,202509.8,0.0,0.0,1,54,2.1,113.8,47454,60637-2021-7,POINT (-87.604053 41.780991)
60637,8,02/21/2021,02/27/2021,24,2831,51,5965.8,4021,100120,8474,210983.3,0.0,0.0,0,54,0.0,113.8,47454,60637-2021-8,POINT (-87.604053 41.780991)
60637,9,02/28/2021,03/06/2021,26,2857,55,6020.6,4213,104333,8878,219861.3,0.0,0.0,0,54,0.0,113.8,47454,60637-2021-9,POINT (-87.604053 41.780991)
60666,18,04/26/2020,05/02/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-18,POINT (-87.896371 41.979511)
60637,1,01/02/2022,01/08/2022,746,7650,1572,16120.9,6817,231434,14366,487701.8,0.1,0.0,4,80,8.4,168.6,47454,60637-2022-1,POINT (-87.604053 41.780991)
60637,10,03/06/2022,03/12/2022,17,8705,36,18344.1,3755,289065,7913,609147.8,0.0,0.0,2,98,4.2,206.5,47454,60637-2022-10,POINT (-87.604053 41.780991)
60637,12,03/20/2022,03/26/2022,33,8753,70,18445.2,2888,295404,6086,622506,0.0,0.0,0,98,0.0,206.5,47454,60637-2022-12,POINT (-87.604053 41.780991)
60637,2,01/09/2022,01/15/2022,342,7992,721,16841.6,5552,236986,11700,499401.5,0.1,0.0,3,83,6.3,174.9,47454,60637-2022-2,POINT (-87.604053 41.780991)
60637,3,01/16/2022,01/22/2022,161,8153,339,17180.8,6737,243723,14197,513598.4,0.0,0.0,7,90,14.8,189.7,47454,60637-2022-3,POINT (-87.604053 41.780991)
60638,31,07/26/2020,08/01/2020,72,1394,122,2370.9,821,10547,1396,17938,0.1,0.1,0,39,0.0,66.3,58797,60638-2020-31,POINT (-87.771902 41.787032)
60638,32,08/02/2020,08/08/2020,102,1496,174,2544.3,951,11498,1617,19555.4,0.1,0.1,0,39,0.0,66.3,58797,60638-2020-32,POINT (-87.771902 41.787032)
60638,33,08/09/2020,08/15/2020,66,1562,112,2656.6,865,12363,1471,21026.6,0.1,0.1,1,40,1.7,68.0,58797,60638-2020-33,POINT (-87.771902 41.787032)
60638,34,08/16/2020,08/22/2020,98,1660,167,2823.3,1207,13570,2053,23079.4,0.1,0.1,5,45,8.5,76.5,58797,60638-2020-34,POINT (-87.771902 41.787032)
60638,35,08/23/2020,08/29/2020,100,1760,170,2993.4,1090,14660,1854,24933.2,0.1,0.1,1,46,1.7,78.2,58797,60638-2020-35,POINT (-87.771902 41.787032)
60638,36,08/30/2020,09/05/2020,74,1834,126,3119.2,921,15581,1566,26499.7,0.1,0.1,1,47,1.7,79.9,58797,60638-2020-36,POINT (-87.771902 41.787032)
60638,38,09/13/2020,09/19/2020,79,1970,134,3350.5,989,17363,1682,29530.4,0.1,0.1,1,48,1.7,81.6,58797,60638-2020-38,POINT (-87.771902 41.787032)
60638,39,09/20/2020,09/26/2020,96,2066,163,3513.8,949,18312,1614,31144.4,0.1,0.1,2,50,3.4,85.0,58797,60638-2020-39,POINT (-87.771902 41.787032)
60638,40,09/27/2020,10/03/2020,119,2185,202,3716.2,1056,19368,1796,32940.5,0.1,0.1,1,51,1.7,86.7,58797,60638-2020-40,POINT (-87.771902 41.787032)
60601,16,04/18/2021,04/24/2021,17,1073,116,7311.8,831,26273,5663,179032.4,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-16,POINT (-87.622844 41.886262)
60606,9,02/28/2021,03/06/2021,2,266,64,8577.9,217,6870,6998,221541.4,0.0,0.1,0,3,0.0,96.7,3101,60606-2021-9,POINT (-87.63676 41.882634)
60624,17,04/19/2020,04/25/2020,85,414,235,1145,315,1195,871,3304.9,0.3,0.3,6,15,16.6,41.5,36158,60624-2020-17,POINT (-87.722735 41.879417)
60608,8,02/21/2021,02/27/2021,31,7355,39,9286,2001,85154,2526,107510.9,0.0,0.1,2,137,2.5,173.0,79205,60608-2021-8,POINT (-87.670366 41.849879)
60609,7,02/14/2021,02/20/2021,45,6557,73,10662.7,1134,62013,1844,100842.3,0.1,0.1,0,132,0.0,214.7,61495,60609-2021-7,POINT (-87.653382 41.812017)
60632,47,11/21/2021,11/27/2021,105,14717,115,16165.6,3204,176067,3519,193397.3,0.0,0.1,2,216,2.2,237.3,91039,60632-2021-47,POINT (-87.711251 41.810038)
60614,12,03/15/2020,03/21/2020,23,36,32,50.5,122,149,171,209,0.1,0.1,1,1,1.4,1.4,71308,60614-2020-12,POINT (-87.652064 41.922605)
60638,41,10/04/2020,10/10/2020,121,2306,206,3922,1139,20507,1937,34877.6,0.1,0.1,0,51,0.0,86.7,58797,60638-2020-41,POINT (-87.771902 41.787032)
60638,42,10/11/2020,10/17/2020,194,2500,330,4251.9,1323,21830,2250,37127.7,0.2,0.1,0,51,0.0,86.7,58797,60638-2020-42,POINT (-87.771902 41.787032)
60638,43,10/18/2020,10/24/2020,244,2744,415,4666.9,1512,23342,2572,39699.3,0.2,0.1,2,53,3.4,90.1,58797,60638-2020-43,POINT (-87.771902 41.787032)
60638,44,10/25/2020,10/31/2020,364,3108,619,5286,1803,25145,3066,42765.8,0.2,0.1,4,57,6.8,96.9,58797,60638-2020-44,POINT (-87.771902 41.787032)
60638,46,11/08/2020,11/14/2020,610,4238,1038,7207.9,2453,29863,4172,50790,0.3,0.2,6,65,10.2,110.5,58797,60638-2020-46,POINT (-87.771902 41.787032)
60606,12,03/15/2020,03/21/2020,,,,,17,20,548,645,0.0,0.0,0,0,0.0,0.0,3101,60606-2020-12,POINT (-87.63676 41.882634)
60638,48,11/22/2020,11/28/2020,314,4923,534,8372.9,1492,33540,2538,57043.7,0.3,0.2,5,73,8.5,124.2,58797,60638-2020-48,POINT (-87.771902 41.787032)
60638,49,11/29/2020,12/05/2020,363,5286,617,8990.3,1890,35430,3214,60258.2,0.2,0.2,5,78,8.5,132.7,58797,60638-2020-49,POINT (-87.771902 41.787032)
60638,50,12/06/2020,12/12/2020,321,5607,546,9536.2,1877,37307,3192,63450.5,0.2,0.2,8,86,13.6,146.3,58797,60638-2020-50,POINT (-87.771902 41.787032)
60638,51,12/13/2020,12/19/2020,218,5825,371,9907,1632,38939,2776,66226.2,0.2,0.2,4,90,6.8,153.1,58797,60638-2020-51,POINT (-87.771902 41.787032)
60638,52,12/20/2020,12/26/2020,154,5979,262,10168.9,1279,40218,2175,68401.4,0.2,0.2,2,92,3.4,156.5,58797,60638-2020-52,POINT (-87.771902 41.787032)
60638,53,12/27/2020,01/02/2021,261,6240,444,10612.8,1359,41577,2311,70712.8,0.2,0.2,5,97,8.5,165.0,58797,60638-2020-53,POINT (-87.771902 41.787032)
60638,1,01/03/2021,01/09/2021,252,6492,429,11041.4,1697,43274,2886,73599,0.2,0.2,4,101,6.8,171.8,58797,60638-2021-1,POINT (-87.771902 41.787032)
60638,10,03/07/2021,03/13/2021,46,7207,78,12257.4,1038,53557,1765,91088,0.1,0.2,0,111,0.0,188.8,58797,60638-2021-10,POINT (-87.771902 41.787032)
60638,11,03/14/2021,03/20/2021,34,7241,58,12315.3,1177,54734,2002,93089.8,0.0,0.2,1,112,1.7,190.5,58797,60638-2021-11,POINT (-87.771902 41.787032)
60638,12,03/21/2021,03/27/2021,76,7317,129,12444.5,1178,55912,2004,95093.3,0.1,0.2,0,112,0.0,190.5,58797,60638-2021-12,POINT (-87.771902 41.787032)
60638,13,03/28/2021,04/03/2021,94,7411,160,12604.4,1263,57175,2148,97241.4,0.1,0.2,1,113,1.7,192.2,58797,60638-2021-13,POINT (-87.771902 41.787032)
60638,14,04/04/2021,04/10/2021,113,7524,192,12796.6,1356,58531,2306,99547.6,0.1,0.1,0,113,0.0,192.2,58797,60638-2021-14,POINT (-87.771902 41.787032)
60638,15,04/11/2021,04/17/2021,85,7609,145,12941.1,1303,59834,2216,101763.7,0.1,0.1,1,114,1.7,193.9,58797,60638-2021-15,POINT (-87.771902 41.787032)
60638,16,04/18/2021,04/24/2021,81,7690,138,13078.9,1371,61205,2332,104095.4,0.1,0.1,2,116,3.4,197.3,58797,60638-2021-16,POINT (-87.771902 41.787032)
60638,17,04/25/2021,05/01/2021,76,7766,129,13208.2,1364,62569,2320,106415.3,0.1,0.1,1,117,1.7,199.0,58797,60638-2021-17,POINT (-87.771902 41.787032)
60605,14,04/04/2021,04/10/2021,32,1866,116,6780.8,1086,41460,3946,150659.5,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-14,POINT (-87.623449 41.867824)
60608,44,10/25/2020,10/31/2020,289,3477,365,4389.9,2891,42725,3650,53942.3,0.1,0.1,2,83,2.5,104.8,79205,60608-2020-44,POINT (-87.670366 41.849879)
60633,24,06/13/2021,06/19/2021,5,1390,39,10799.5,123,15370,956,119415.7,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-24,POINT (-87.556037 41.653147)
60633,25,06/20/2021,06/26/2021,0,1390,0,10799.5,189,15559,1468,120884.2,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-25,POINT (-87.556037 41.653147)
60633,26,06/27/2021,07/03/2021,3,1393,23,10822.8,210,15769,1632,122515.7,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-26,POINT (-87.556037 41.653147)
60609,24,06/13/2021,06/19/2021,6,7409,10,12048.1,779,84212,1267,136941.2,0.0,0.1,0,156,0.0,253.7,61495,60609-2021-24,POINT (-87.653382 41.812017)
60626,20,05/10/2020,05/16/2020,94,828,189,1665,548,2966,1102,5964.2,0.2,0.3,19,78,38.2,156.8,49730,60626-2020-20,POINT (-87.669834 42.009469)
60621,28,07/05/2020,07/11/2020,14,599,48,2062.5,493,5234,1698,18022.2,0.0,0.1,0,51,0.0,175.6,29042,60621-2020-28,POINT (-87.638812 41.776931)
60623,20,05/10/2020,05/16/2020,443,2698,515,3138,1518,6307,1766,7335.5,0.3,0.4,22,94,25.6,109.3,85979,60623-2020-20,POINT (-87.717446 41.850321)
60638,18,05/02/2021,05/08/2021,60,7826,102,13310.2,1300,63869,2211,108626.3,0.1,0.1,2,119,3.4,202.4,58797,60638-2021-18,POINT (-87.771902 41.787032)
60661,12,03/15/2020,03/21/2020,,,,,21,21,212,211.6,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-12,POINT (-87.644283 41.882786)
60638,19,05/09/2021,05/15/2021,47,7873,80,13390.1,1180,65049,2007,110633.2,0.1,0.1,2,121,3.4,205.8,58797,60638-2021-19,POINT (-87.771902 41.787032)
60638,2,01/10/2021,01/16/2021,190,6682,323,11364.5,1469,44743,2498,76097.4,0.2,0.2,4,105,6.8,178.6,58797,60638-2021-2,POINT (-87.771902 41.787032)
60638,20,05/16/2021,05/22/2021,42,7915,71,13461.6,1068,66117,1816,112449.6,0.1,0.1,0,121,0.0,205.8,58797,60638-2021-20,POINT (-87.771902 41.787032)
60638,21,05/23/2021,05/29/2021,20,7935,34,13495.6,921,67038,1566,114016,0.0,0.1,1,122,1.7,207.5,58797,60638-2021-21,POINT (-87.771902 41.787032)
60638,22,05/30/2021,06/05/2021,9,7944,15,13510.9,828,67866,1408,115424.3,0.0,0.1,3,125,5.1,212.6,58797,60638-2021-22,POINT (-87.771902 41.787032)
60633,27,07/04/2021,07/10/2021,0,1393,0,10822.8,157,15926,1220,123735.5,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-27,POINT (-87.556037 41.653147)
60638,23,06/06/2021,06/12/2021,11,7955,19,13529.6,752,68618,1279,116703.2,0.0,0.1,0,125,0.0,212.6,58797,60638-2021-23,POINT (-87.771902 41.787032)
60638,24,06/13/2021,06/19/2021,6,7961,10,13539.8,667,69285,1134,117837.6,0.0,0.1,0,125,0.0,212.6,58797,60638-2021-24,POINT (-87.771902 41.787032)
60638,25,06/20/2021,06/26/2021,5,7966,8,13548.3,768,70053,1306,119143.8,0.0,0.1,0,125,0.0,212.6,58797,60638-2021-25,POINT (-87.771902 41.787032)
60633,28,07/11/2021,07/17/2021,2,1395,16,10838.3,117,16043,909,124644.5,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-28,POINT (-87.556037 41.653147)
60638,26,06/27/2021,07/03/2021,4,7970,7,13555.1,755,70808,1284,120427.9,0.0,0.1,0,125,0.0,212.6,58797,60638-2021-26,POINT (-87.771902 41.787032)
60638,27,07/04/2021,07/10/2021,8,7978,14,13568.7,1070,71878,1820,122247.7,0.0,0.1,0,125,0.0,212.6,58797,60638-2021-27,POINT (-87.771902 41.787032)
60638,28,07/11/2021,07/17/2021,8,7986,14,13582.3,3068,74946,5218,127465.7,0.0,0.1,1,126,1.7,214.3,58797,60638-2021-28,POINT (-87.771902 41.787032)
60638,29,07/18/2021,07/24/2021,21,8007,36,13618,3038,77984,5167,132632.6,0.0,0.1,0,126,0.0,214.3,58797,60638-2021-29,POINT (-87.771902 41.787032)
60638,3,01/17/2021,01/23/2021,148,6830,252,11616.2,1494,46237,2541,78638.4,0.1,0.2,2,107,3.4,182.0,58797,60638-2021-3,POINT (-87.771902 41.787032)
60638,30,07/25/2021,07/31/2021,46,8053,78,13696.3,3716,81700,6320,138952.7,0.0,0.1,0,126,0.0,214.3,58797,60638-2021-30,POINT (-87.771902 41.787032)
60601,27,07/04/2021,07/10/2021,2,1114,14,7591.1,347,31879,2365,217233.4,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-27,POINT (-87.622844 41.886262)
60611,27,06/28/2020,07/04/2020,22,196,68,604.5,537,4889,1656,15077.4,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-27,POINT (-87.620291 41.894734)
60608,16,04/12/2020,04/18/2020,126,416,159,525.2,369,1211,466,1528.9,0.4,0.3,6,10,7.6,12.6,79205,60608-2020-16,POINT (-87.670366 41.849879)
60638,31,08/01/2021,08/07/2021,64,8117,109,13805.1,3226,84926,5487,144439.3,0.0,0.1,0,126,0.0,214.3,58797,60638-2021-31,POINT (-87.771902 41.787032)
60638,32,08/08/2021,08/14/2021,100,8217,170,13975.2,3713,88639,6315,150754.3,0.0,0.1,1,127,1.7,216.0,58797,60638-2021-32,POINT (-87.771902 41.787032)
60638,33,08/15/2021,08/21/2021,61,8278,104,14078.9,1894,90533,3221,153975.5,0.0,0.1,0,127,0.0,216.0,58797,60638-2021-33,POINT (-87.771902 41.787032)
60632,17,04/19/2020,04/25/2020,450,919,494,1009.5,806,1898,885,2084.8,0.5,0.4,7,16,7.7,17.6,91039,60632-2020-17,POINT (-87.711251 41.810038)
60632,12,03/15/2020,03/21/2020,4,7,4,7.7,67,71,74,78,0.1,0.1,0,0,0.0,0.0,91039,60632-2020-12,POINT (-87.711251 41.810038)
60638,34,08/22/2021,08/28/2021,76,8354,129,14208.2,1416,91949,2408,156383.8,0.1,0.1,0,127,0.0,216.0,58797,60638-2021-34,POINT (-87.771902 41.787032)
60611,42,10/11/2020,10/17/2020,37,562,114,1733.2,1229,17514,3790,54012.2,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-42,POINT (-87.620291 41.894734)
60618,23,05/31/2020,06/06/2020,61,1266,65,1341.2,940,7285,996,7717.6,0.1,0.2,2,40,2.1,42.4,94395,60618-2020-23,POINT (-87.703343 41.946699)
60633,40,10/03/2021,10/09/2021,29,1530,225,11887.2,597,20539,4638,159575.8,0.0,0.1,0,18,0.0,139.8,12871,60633-2021-40,POINT (-87.556037 41.653147)
